,0
2021-05-20 23:24:15,54.452
2021-05-21 07:21:33,47.983
2021-05-21 07:36:26,60.848
2021-05-21 07:36:58,48.372
2021-05-21 07:52:46,47.102
2021-05-21 07:56:47,48.961
2021-05-21 07:58:06,53.173
2021-05-21 07:59:57,39.037
2021-05-21 08:00:00,27.806
2021-05-21 08:00:14,54.426
2021-05-21 08:10:01,0.0
2021-05-21 11:13:21,52.212
2021-05-21 11:22:38,53.219
2021-05-21 11:22:56,51.943
2021-05-21 11:26:51,54.02
2021-05-21 11:27:00,51.811
2021-05-21 11:31:04,51.841
2021-05-21 11:31:31,51.473
2021-05-21 11:38:53,48.25
2021-05-21 11:39:01,52.546
2021-05-21 11:39:31,52.004
2021-05-21 11:39:43,50.678
2021-05-21 11:39:46,52.227
2021-05-21 11:40:01,51.275
2021-05-21 11:58:47,49.804
2021-05-21 12:10:39,51.9
2021-05-21 13:30:36,103.675
2021-05-21 13:45:22,102.797
2021-05-21 14:01:23,103.52
2021-05-21 14:04:21,100.09
2021-05-21 14:04:51,96.872
2021-05-21 14:05:00,97.787
2021-05-21 14:05:21,101.002
2021-05-21 14:05:24,96.848
2021-05-21 14:06:03,97.379
2021-05-21 14:06:06,102.302
2021-05-21 14:06:27,104.369
2021-05-21 14:06:30,105.12
2021-05-21 14:06:42,104.483
2021-05-21 14:06:45,105.295
2021-05-21 14:07:28,105.896
2021-05-21 14:07:31,104.94
2021-05-21 14:08:04,105.892
2021-05-21 14:08:10,106.683
2021-05-21 14:08:28,106.923
2021-05-21 14:08:34,105.657
2021-05-21 14:09:19,96.969
2021-05-21 14:09:25,97.38
2021-05-21 14:10:10,98.39
2021-05-21 14:10:13,99.918
2021-05-21 14:10:31,99.926
2021-05-21 14:10:37,101.136
2021-05-21 14:14:35,94.629
2021-05-21 14:14:38,97.218
2021-05-21 14:15:08,96.47
2021-05-21 14:15:14,95.33
2021-05-21 14:15:32,94.839
2021-05-21 14:15:35,96.1
2021-05-21 15:19:35,44.614
2021-05-21 15:27:35,98.114
2021-05-21 15:42:38,102.831
2021-05-21 15:51:32,98.672
2021-05-21 15:51:42,100.064
2021-05-21 17:19:39,98.221
2021-05-21 17:38:42,100.928
2021-05-21 17:39:03,98.071
2021-05-21 17:39:09,101.647
2021-05-21 17:39:24,101.231
2021-05-21 17:39:30,102.152
2021-05-21 17:39:51,101.011
2021-05-21 17:39:54,100.361
2021-05-21 17:40:12,99.538
2021-05-21 17:40:16,100.228
2021-05-21 17:40:28,99.878
2021-05-21 17:40:34,99.839
2021-05-21 17:40:46,98.184
2021-05-21 17:40:52,99.955
2021-05-21 17:43:40,97.889
2021-05-21 17:43:46,96.202
2021-05-21 17:45:04,97.139
2021-05-21 17:45:10,95.811
2021-05-21 17:45:28,96.798
2021-05-21 17:45:31,93.328
2021-05-21 17:45:49,90.997
2021-05-21 17:45:51,98.385
2021-05-21 17:45:54,87.583
2021-05-21 17:46:15,95.343
2021-05-21 17:46:36,97.406
2021-05-21 17:46:42,96.228
2021-05-21 17:47:36,98.871
2021-05-21 17:47:39,96.097
2021-05-21 17:58:45,97.792
2021-05-21 17:59:23,98.217
2021-05-21 17:59:29,99.951
2021-05-21 17:59:32,99.704
2021-05-21 17:59:38,99.272
2021-05-21 17:59:41,100.997
2021-05-21 17:59:56,98.988
2021-05-21 17:59:59,101.438
2021-05-21 18:01:00,99.404
2021-05-21 18:01:06,100.901
2021-05-21 18:01:18,98.672
2021-05-21 18:01:24,102.208
2021-05-21 18:01:48,100.157
2021-05-21 18:01:54,101.574
2021-05-21 18:02:09,100.039
2021-05-21 18:02:12,100.168
2021-05-21 18:02:30,99.38
2021-05-21 18:02:36,101.991
2021-05-21 18:02:45,101.75
2021-05-21 18:02:48,103.276
2021-05-21 18:03:54,99.894
2021-05-21 18:03:57,99.395
2021-05-21 18:05:00,98.108
2021-05-21 18:05:06,101.885
2021-05-21 18:05:12,101.964
2021-05-21 18:05:15,103.859
2021-05-21 18:05:21,103.512
2021-05-21 18:05:30,106.056
2021-05-21 18:08:17,84.203
2021-05-21 18:08:20,95.511
2021-05-21 18:08:29,91.467
2021-05-21 18:08:38,96.458
2021-05-21 18:08:47,93.225
2021-05-21 18:08:53,96.962
2021-05-21 18:08:59,97.729
2021-05-21 18:09:05,96.457
2021-05-21 18:09:08,97.349
2021-05-21 18:09:20,99.251
2021-05-21 18:09:23,104.587
2021-05-21 18:10:59,102.686
2021-05-21 18:11:02,103.357
2021-05-21 18:11:23,102.85
2021-05-21 18:11:26,103.699
2021-05-21 18:11:44,99.794
2021-05-21 18:11:50,104.578
2021-05-21 18:12:02,102.188
2021-05-21 18:12:05,103.992
2021-05-21 18:12:26,103.315
2021-05-21 18:12:30,103.371
2021-05-21 18:12:57,99.197
2021-05-21 18:13:03,105.252
2021-05-21 18:13:24,104.147
2021-05-21 18:13:27,104.375
2021-05-21 18:14:09,96.519
2021-05-21 18:14:12,105.048
2021-05-21 18:14:21,104.107
2021-05-21 18:14:27,106.139
2021-05-21 18:31:56,96.916
2021-05-21 18:31:59,100.365
2021-05-21 18:32:44,100.845
2021-05-21 18:32:47,96.87
2021-05-21 18:33:05,97.641
2021-05-21 18:33:08,97.416
2021-05-21 18:33:41,85.144
2021-05-21 18:33:44,93.204
2021-05-21 18:34:15,96.282
2021-05-21 18:34:18,86.041
2021-05-21 18:35:15,96.485
2021-05-21 18:35:21,100.128
2021-05-21 18:35:48,99.975
2021-05-21 18:35:51,101.232
2021-05-21 18:36:09,98.449
2021-05-21 18:36:15,100.499
2021-05-21 18:36:57,100.589
2021-05-21 18:37:03,100.561
2021-05-21 18:37:09,100.948
2021-05-21 18:37:12,101.596
2021-05-21 18:37:18,99.699
2021-05-21 18:37:21,98.591
2021-05-21 18:38:18,98.875
2021-05-21 18:38:21,99.965
2021-05-21 18:38:36,98.806
2021-05-21 18:38:39,99.405
2021-05-21 18:39:06,98.528
2021-05-21 18:39:15,100.434
2021-05-21 18:41:27,99.507
2021-05-21 18:42:19,99.085
2021-05-21 18:42:22,98.186
2021-05-21 18:42:34,98.849
2021-05-21 18:42:37,99.653
2021-05-21 18:42:52,98.16
2021-05-21 18:42:55,100.091
2021-05-21 18:43:13,97.932
2021-05-21 18:43:16,99.782
2021-05-21 18:43:43,101.3
2021-05-21 18:43:49,103.815
2021-05-21 18:44:28,100.387
2021-05-21 18:44:34,102.009
2021-05-21 18:45:19,99.633
2021-05-21 18:45:25,102.186
2021-05-21 18:45:43,100.574
2021-05-21 18:45:46,101.65
2021-05-21 18:46:13,100.87
2021-05-21 18:46:16,102.74
2021-05-21 18:46:40,103.666
2021-05-21 18:46:43,103.122
2021-05-21 18:47:26,103.126
2021-05-21 18:47:29,101.463
2021-05-21 18:47:44,102.326
2021-05-21 18:47:47,102.496
2021-05-21 18:48:32,101.318
2021-05-21 18:48:35,101.727
2021-05-21 20:55:37,104.489
2021-05-21 21:09:08,68.285
2021-05-21 21:27:07,68.529
2021-05-21 21:27:37,67.395
2021-05-21 21:35:01,62.571
2021-05-21 21:35:13,70.952
2021-05-21 21:54:30,72.972
2021-05-21 21:54:33,39.957
2021-05-22 08:29:19,57.325
2021-05-22 08:30:54,47.414
2021-05-22 08:31:54,60.458
2021-05-22 08:45:00,60.423
2021-05-22 08:45:27,56.485
2021-05-22 08:53:29,53.71
2021-05-22 10:40:40,0.0
2021-05-22 10:41:07,99.181
2021-05-22 10:41:59,101.222
2021-05-22 10:42:08,97.064
2021-05-22 10:42:11,99.198
2021-05-22 10:42:26,99.578
2021-05-22 10:42:29,96.96
2021-05-22 10:42:35,97.218
2021-05-22 10:42:38,97.865
2021-05-22 10:42:56,98.648
2021-05-22 10:43:02,97.438
2021-05-22 10:43:27,99.674
2021-05-22 10:43:30,98.142
2021-05-22 10:43:36,97.99
2021-05-22 10:44:31,97.43
2021-05-22 10:44:34,88.543
2021-05-22 10:44:40,98.664
2021-05-22 10:44:43,100.369
2021-05-22 10:45:34,99.387
2021-05-22 10:45:40,101.87
2021-05-22 10:49:44,102.681
2021-05-22 10:49:50,100.144
2021-05-22 10:52:35,102.065
2021-05-22 10:52:41,102.025
2021-05-22 10:52:53,102.736
2021-05-22 10:52:59,106.316
2021-05-22 10:53:38,106.748
2021-05-22 10:53:41,106.595
2021-05-22 10:55:06,103.45
2021-05-22 10:55:09,99.81
2021-05-22 10:58:27,88.432
2021-05-22 10:58:30,97.461
2021-05-22 10:59:48,100.174
2021-05-22 10:59:51,102.724
2021-05-22 10:59:57,100.712
2021-05-22 11:00:00,0.0
2021-05-22 11:00:07,99.258
2021-05-22 11:00:22,99.508
2021-05-22 11:00:25,101.601
2021-05-22 11:01:16,101.915
2021-05-22 11:01:22,99.129
2021-05-22 11:02:28,100.987
2021-05-22 11:02:34,100.325
2021-05-22 11:03:56,100.27
2021-05-22 11:04:02,100.01
2021-05-22 11:04:20,100.496
2021-05-22 11:04:23,100.462
2021-05-22 11:04:26,97.354
2021-05-22 11:04:32,97.061
2021-05-22 11:05:05,96.399
2021-05-22 11:05:08,96.999
2021-05-22 11:05:41,98.178
2021-05-22 11:05:44,97.81
2021-05-22 11:06:59,93.559
2021-05-22 11:07:02,101.167
2021-05-22 11:07:23,105.157
2021-05-22 11:07:26,105.763
2021-05-22 11:07:47,105.049
2021-05-22 11:07:50,105.958
2021-05-22 11:08:29,106.708
2021-05-22 11:08:32,105.405
2021-05-22 11:09:03,103.93
2021-05-22 11:09:09,103.514
2021-05-22 11:09:27,103.463
2021-05-22 11:09:33,102.967
2021-05-22 11:09:51,103.453
2021-05-22 11:09:54,101.213
2021-05-22 11:10:12,98.043
2021-05-22 11:10:15,99.663
2021-05-22 13:26:35,100.042
2021-05-22 13:35:24,98.566
2021-05-22 13:35:45,98.656
2021-05-22 13:50:25,90.993
2021-05-22 13:51:02,97.832
2021-05-22 13:55:36,55.967
2021-05-22 13:59:57,47.881
2021-05-22 14:00:00,30.188
2021-05-22 14:00:06,58.463
2021-05-22 15:36:37,0.0
2021-05-22 15:36:40,78.278
2021-05-22 15:36:43,78.21
2021-05-22 15:37:07,78.691
2021-05-22 15:39:18,77.562
2021-05-22 15:39:51,93.091
2021-05-22 15:41:03,100.484
2021-05-22 15:41:48,99.975
2021-05-22 15:49:10,100.145
2021-05-22 19:20:21,97.172
2021-05-22 19:21:36,92.526
2021-05-22 19:21:42,91.645
2021-05-22 19:21:45,93.998
2021-05-22 19:21:57,90.784
2021-05-22 19:22:00,93.039
2021-05-22 19:22:21,97.777
2021-05-22 19:22:24,96.385
2021-05-22 19:22:39,97.761
2021-05-22 19:22:45,92.01
2021-05-22 19:23:27,98.782
2021-05-22 19:23:33,96.894
2021-05-22 19:23:48,99.126
2021-05-22 19:23:54,97.05
2021-05-22 19:25:12,99.42
2021-05-22 19:25:18,96.344
2021-05-22 19:26:39,98.096
2021-05-22 19:26:45,98.398
2021-05-22 19:27:08,97.462
2021-05-22 19:27:11,100.048
2021-05-22 19:27:14,99.733
2021-05-22 19:27:29,99.195
2021-05-22 19:27:32,96.236
2021-05-22 19:28:08,92.447
2021-05-22 19:28:11,93.144
2021-05-22 19:28:23,97.17
2021-05-22 19:28:29,96.539
2021-05-22 19:28:56,96.918
2021-05-22 19:29:02,96.707
2021-05-22 19:29:05,98.321
2021-05-22 19:29:08,97.41
2021-05-22 21:05:25,97.362
2021-05-22 21:09:55,86.867
2021-05-22 21:10:04,99.874
2021-05-22 22:00:46,63.391
2021-05-23 07:34:26,57.747
2021-05-23 07:42:18,49.369
2021-05-23 07:47:31,55.248
2021-05-23 07:54:57,49.403
2021-05-23 07:55:00,0.0
2021-05-23 07:55:03,55.12
2021-05-23 07:59:58,49.305
2021-05-23 08:00:03,55.158
2021-05-23 08:17:54,0.0
2021-05-23 08:17:57,45.544
2021-05-23 08:18:14,41.89
2021-05-23 08:20:14,61.574
2021-05-23 08:21:58,54.499
2021-05-23 08:26:59,52.563
2021-05-23 08:27:08,59.913
2021-05-23 08:27:29,60.175
2021-05-23 08:28:14,58.979
2021-05-23 08:28:23,59.848
2021-05-23 08:28:30,56.283
2021-05-23 08:40:12,53.571
2021-05-23 08:44:32,58.883
2021-05-23 08:45:17,52.086
2021-05-23 08:48:51,53.933
2021-05-23 08:55:37,56.46
2021-05-23 08:59:00,57.831
2021-05-23 09:03:25,60.994
2021-05-23 09:10:49,55.892
2021-05-23 09:11:01,58.199
2021-05-23 16:34:10,51.435
2021-05-23 16:40:09,57.203
2021-05-23 18:22:56,94.254
2021-05-23 18:26:03,89.149
2021-05-23 18:26:18,98.232
2021-05-23 18:40:20,99.332
2021-05-23 18:43:24,96.843
2021-05-23 18:48:13,61.808
2021-05-23 18:49:14,50.413
2021-05-23 18:51:59,57.408
2021-05-23 18:55:08,91.031
2021-05-23 22:15:38,60.873
2021-05-23 22:31:26,60.737
2021-05-23 22:31:29,50.348
2021-05-23 22:39:16,40.269
2021-05-23 22:40:52,61.411
2021-05-24 08:26:04,53.15
2021-05-24 08:42:10,59.732
2021-05-24 08:44:52,67.632
2021-05-24 08:48:19,53.828
2021-05-24 08:51:16,58.941
2021-05-24 09:12:17,56.898
2021-05-24 09:33:51,56.025
2021-05-24 10:03:46,56.423
2021-05-24 10:30:26,37.754
2021-05-24 10:36:02,56.763
2021-05-24 10:39:57,60.655
2021-05-24 10:43:43,53.309
2021-05-24 10:43:49,57.571
2021-05-24 10:43:58,58.103
2021-05-25 08:24:09,63.905
2021-05-25 08:27:10,61.506
2021-05-25 08:46:52,59.706
2021-05-25 08:51:56,63.734
2021-05-25 14:05:03,64.905
2021-05-25 14:23:02,61.271
2021-05-25 14:23:41,66.411
2021-05-25 15:38:48,98.503
2021-05-25 15:50:07,97.129
2021-05-25 15:50:41,97.446
2021-05-25 15:55:17,99.0
2021-05-25 15:55:56,99.128
2021-05-25 17:19:59,97.896
2021-05-25 17:20:06,96.36
2021-05-25 17:20:27,96.165
2021-05-25 17:20:48,93.217
2021-05-25 17:20:51,95.964
2021-05-25 17:21:12,96.036
2021-05-25 17:21:15,96.399
2021-05-25 17:21:45,93.038
2021-05-25 17:21:51,95.727
2021-05-25 17:22:06,95.072
2021-05-25 17:22:09,94.594
2021-05-25 17:22:49,94.523
2021-05-25 17:22:52,95.006
2021-05-25 17:27:07,94.424
2021-05-25 17:27:10,96.667
2021-05-25 17:27:22,97.955
2021-05-25 17:27:28,96.667
2021-05-25 17:28:22,98.797
2021-05-25 17:28:25,99.9
2021-05-25 17:28:40,101.056
2021-05-25 17:28:43,98.299
2021-05-25 17:31:26,91.966
2021-05-25 17:31:29,91.265
2021-05-25 17:32:44,94.834
2021-05-25 17:32:47,95.895
2021-05-25 17:33:02,94.121
2021-05-25 17:33:05,97.515
2021-05-25 17:37:03,98.372
2021-05-25 17:37:06,99.066
2021-05-25 17:37:51,99.295
2021-05-25 17:37:54,98.554
2021-05-25 17:38:45,99.904
2021-05-25 17:38:48,93.731
2021-05-25 17:39:09,92.662
2021-05-25 17:39:12,92.984
2021-05-25 17:39:30,93.927
2021-05-25 17:39:33,95.984
2021-05-25 17:45:08,98.303
2021-05-25 18:00:12,97.827
2021-05-25 18:00:14,94.556
2021-05-25 18:00:16,96.779
2021-05-25 18:00:18,98.156
2021-05-25 18:00:21,95.642
2021-05-25 18:01:07,99.027
2021-05-25 18:01:10,95.983
2021-05-25 18:01:37,95.951
2021-05-25 18:01:40,96.377
2021-05-25 18:01:43,98.793
2021-05-25 18:01:52,96.444
2021-05-25 18:02:58,95.039
2021-05-25 18:03:01,95.814
2021-05-25 18:03:31,94.171
2021-05-25 18:03:34,97.123
2021-05-25 18:04:25,93.986
2021-05-25 18:04:28,94.74
2021-05-25 18:05:52,93.842
2021-05-25 18:05:55,95.594
2021-05-25 18:07:20,95.676
2021-05-25 18:07:23,92.206
2021-05-25 18:07:26,96.091
2021-05-25 18:07:29,95.092
2021-05-25 18:09:34,100.794
2021-05-25 18:09:36,88.474
2021-05-25 18:09:42,97.766
2021-05-25 18:09:45,96.666
2021-05-25 18:09:57,98.469
2021-05-25 18:10:06,96.427
2021-05-25 18:10:09,98.604
2021-05-25 18:10:39,96.111
2021-05-25 18:10:42,98.635
2021-05-25 18:11:00,97.521
2021-05-25 18:11:03,98.376
2021-05-25 18:11:21,99.208
2021-05-25 18:11:24,101.569
2021-05-25 18:13:24,101.501
2021-05-25 18:13:27,103.434
2021-05-25 18:16:07,103.948
2021-05-25 18:16:10,102.837
2021-05-25 18:16:22,101.946
2021-05-25 18:16:25,101.286
2021-05-25 18:16:28,102.857
2021-05-25 18:16:31,103.772
2021-05-25 18:20:57,73.757
2021-05-25 18:21:06,0.0
2021-05-25 18:21:34,91.841
2021-05-25 18:22:06,91.782
2021-05-25 18:22:14,103.268
2021-05-25 18:22:20,103.256
2021-05-25 18:22:23,102.351
2021-05-25 18:22:56,104.246
2021-05-25 18:22:59,107.559
2021-05-25 18:23:41,107.032
2021-05-25 18:23:44,106.379
2021-05-25 18:24:20,106.242
2021-05-25 18:24:23,106.058
2021-05-25 18:26:01,105.883
2021-05-25 18:27:53,104.267
2021-05-25 18:28:17,100.839
2021-05-25 18:28:32,96.064
2021-05-25 18:28:35,105.155
2021-05-25 18:29:11,102.22
2021-05-25 18:36:42,92.152
2021-05-25 18:37:17,89.968
2021-05-25 18:37:23,107.297
2021-05-25 18:45:08,92.036
2021-05-25 18:45:14,0.0
2021-05-25 18:45:22,104.634
2021-05-25 18:47:23,105.929
2021-05-25 18:47:26,106.763
2021-05-25 18:47:59,107.225
2021-05-25 18:48:02,106.942
2021-05-25 18:48:08,106.702
2021-05-25 18:48:20,106.192
2021-05-25 18:49:50,108.127
2021-05-25 18:50:20,107.181
2021-05-25 18:53:07,91.281
2021-05-25 18:53:14,91.48
2021-05-25 18:53:16,106.437
2021-05-25 18:55:17,105.542
2021-05-25 18:55:20,103.885
2021-05-25 18:58:54,94.249
2021-05-25 18:58:55,102.261
2021-05-25 18:59:28,91.157
2021-05-25 18:59:31,99.664
2021-05-25 18:59:46,99.89
2021-05-25 18:59:49,99.76
2021-05-25 19:06:39,98.145
2021-05-25 19:07:18,93.205
2021-05-25 19:07:21,93.678
2021-05-25 19:07:27,93.888
2021-05-25 19:07:30,94.045
2021-05-25 19:07:54,99.236
2021-05-25 19:07:57,98.537
2021-05-25 19:09:15,98.125
2021-05-25 19:09:18,98.029
2021-05-25 19:12:53,92.496
2021-05-25 19:12:55,100.189
2021-05-25 19:12:58,97.759
2021-05-25 19:13:16,97.269
2021-05-25 19:13:19,98.229
2021-05-25 19:16:02,97.151
2021-05-25 19:16:05,98.402
2021-05-25 19:16:50,100.217
2021-05-25 19:16:53,99.197
2021-05-25 19:17:05,98.255
2021-05-25 19:17:08,97.567
2021-05-25 21:16:58,77.064
2021-05-25 21:17:05,0.0
2021-05-25 21:17:16,98.747
2021-05-25 21:30:06,66.285
2021-05-25 23:02:56,63.503
2021-05-25 23:24:19,60.242
2021-05-26 04:57:36,56.927
2021-05-26 05:27:32,54.669
2021-05-26 16:08:35,46.464
2021-05-26 16:09:42,56.272
2021-05-26 18:19:49,72.405
2021-05-27 10:39:03,69.539
2021-05-27 10:43:18,52.931
2021-05-27 15:38:48,96.955
2021-05-27 15:45:56,100.361
2021-05-27 15:46:38,93.759
2021-05-27 17:18:06,91.631
2021-05-27 17:18:12,96.886
2021-05-27 17:18:54,98.551
2021-05-27 17:18:57,95.395
2021-05-27 17:19:08,92.733
2021-05-27 17:19:11,97.638
2021-05-27 17:19:53,95.867
2021-05-27 17:19:56,91.557
2021-05-27 17:20:23,93.178
2021-05-27 17:20:26,95.099
2021-05-27 17:20:59,95.285
2021-05-27 17:21:05,95.383
2021-05-27 17:21:42,97.101
2021-05-27 17:21:45,97.196
2021-05-27 17:22:06,94.52
2021-05-27 17:22:09,93.516
2021-05-27 17:23:09,93.969
2021-05-27 17:23:12,98.101
2021-05-27 17:24:21,100.688
2021-05-27 17:24:27,99.853
2021-05-27 17:24:36,100.855
2021-05-27 17:24:42,99.612
2021-05-27 17:24:51,100.06
2021-05-27 17:24:57,103.537
2021-05-27 17:25:03,102.948
2021-05-27 17:25:09,100.437
2021-05-27 17:27:08,100.19
2021-05-27 17:27:11,96.297
2021-05-27 17:27:26,99.154
2021-05-27 17:27:30,97.11
2021-05-27 17:27:39,98.997
2021-05-27 17:27:42,99.631
2021-05-27 17:27:45,98.992
2021-05-27 17:27:48,99.636
2021-05-27 17:28:15,101.619
2021-05-27 17:28:21,98.547
2021-05-27 17:29:15,97.922
2021-05-27 17:29:21,100.595
2021-05-27 17:30:30,101.534
2021-05-27 17:30:36,100.35
2021-05-27 17:30:57,101.391
2021-05-27 17:31:00,99.567
2021-05-27 17:31:27,99.898
2021-05-27 17:31:30,95.912
2021-05-27 17:31:51,92.754
2021-05-27 17:31:54,96.05
2021-05-27 17:32:30,97.925
2021-05-27 17:32:33,95.769
2021-05-27 17:32:45,97.586
2021-05-27 17:32:48,98.117
2021-05-27 17:42:12,96.88
2021-05-27 17:42:15,95.946
2021-05-27 17:42:18,96.06
2021-05-27 17:42:21,97.944
2021-05-27 17:43:19,95.501
2021-05-27 17:43:22,98.763
2021-05-27 17:46:22,100.503
2021-05-27 17:46:25,97.395
2021-05-27 17:46:55,95.931
2021-05-27 17:46:58,100.506
2021-05-27 17:47:25,100.174
2021-05-27 17:47:28,100.796
2021-05-27 17:47:58,96.296
2021-05-27 17:48:04,96.893
2021-05-27 17:49:01,99.487
2021-05-27 17:49:04,97.761
2021-05-27 17:49:29,99.408
2021-05-27 17:49:32,97.68
2021-05-27 17:50:29,97.881
2021-05-27 17:50:32,97.613
2021-05-27 17:51:08,98.952
2021-05-27 17:51:11,98.174
2021-05-27 17:51:35,100.127
2021-05-27 17:51:38,98.819
2021-05-27 17:51:53,100.063
2021-05-27 17:51:59,97.599
2021-05-27 17:53:32,95.59
2021-05-27 17:53:35,94.619
2021-05-27 17:53:56,96.57
2021-05-27 17:53:59,97.87
2021-05-27 17:54:14,99.216
2021-05-27 17:54:20,98.469
2021-05-27 17:54:32,99.218
2021-05-27 17:54:38,99.202
2021-05-27 17:55:11,99.927
2021-05-27 17:55:17,98.511
2021-05-27 17:55:26,99.418
2021-05-27 17:55:36,98.276
2021-05-27 17:57:56,98.52
2021-05-27 17:57:59,98.756
2021-05-27 17:58:05,99.035
2021-05-27 17:58:38,101.229
2021-05-27 17:58:41,98.709
2021-05-27 17:58:47,98.042
2021-05-27 17:58:50,97.838
2021-05-27 17:59:20,98.266
2021-05-27 17:59:23,91.561
2021-05-27 17:59:38,96.588
2021-05-27 17:59:41,96.572
2021-05-27 17:59:59,97.412
2021-05-27 18:00:02,96.937
2021-05-27 18:00:11,96.924
2021-05-27 18:00:14,94.19
2021-05-27 18:01:38,94.746
2021-05-27 18:01:41,92.764
2021-05-27 18:02:11,98.756
2021-05-27 18:02:14,99.621
2021-05-27 18:03:42,101.085
2021-05-27 18:03:48,97.51
2021-05-27 18:04:09,100.881
2021-05-27 18:04:15,100.189
2021-05-27 18:05:09,99.035
2021-05-27 18:05:15,98.311
2021-05-27 18:05:30,100.165
2021-05-27 18:05:33,96.885
2021-05-27 18:06:09,100.095
2021-05-27 18:06:12,100.882
2021-05-27 18:06:27,101.438
2021-05-27 18:06:30,97.27
2021-05-27 18:07:03,96.415
2021-05-27 18:07:06,96.296
2021-05-27 18:09:28,96.192
2021-05-27 18:09:31,95.675
2021-05-27 18:11:01,95.084
2021-05-27 18:11:04,96.253
2021-05-27 18:11:40,95.693
2021-05-27 18:11:43,95.239
2021-05-27 18:12:34,96.304
2021-05-27 18:12:37,95.631
2021-05-27 18:16:17,97.008
2021-05-27 18:16:29,96.556
2021-05-27 18:16:57,97.346
2021-05-27 18:17:00,96.871
2021-05-27 18:17:30,97.662
2021-05-27 18:17:33,95.812
2021-05-27 18:18:15,96.279
2021-05-27 18:18:18,96.155
2021-05-27 18:18:36,97.704
2021-05-27 18:18:42,97.291
2021-05-27 18:20:06,98.298
2021-05-27 18:20:12,96.11
2021-05-27 18:21:39,95.695
2021-05-27 18:21:42,96.604
2021-05-27 18:22:03,99.209
2021-05-27 18:22:06,98.918
2021-05-27 18:23:07,99.449
2021-05-27 18:23:10,99.413
2021-05-27 18:23:19,99.752
2021-05-27 18:23:22,99.169
2021-05-27 18:23:52,99.048
2021-05-27 18:23:55,98.504
2021-05-27 18:24:10,96.975
2021-05-27 18:24:16,90.381
2021-05-27 18:27:41,94.34
2021-05-27 18:27:44,97.683
2021-05-27 18:28:05,99.263
2021-05-27 18:28:09,99.383
2021-05-27 18:28:21,99.593
2021-05-27 18:28:24,100.778
2021-05-27 18:28:48,98.304
2021-05-27 18:28:51,99.404
2021-05-27 18:29:15,101.323
2021-05-27 18:29:18,99.625
2021-05-27 18:29:33,101.049
2021-05-27 18:29:39,100.931
2021-05-27 18:30:33,101.117
2021-05-27 18:30:36,99.143
2021-05-27 18:31:03,100.932
2021-05-27 18:31:06,100.429
2021-05-27 18:31:18,99.055
2021-05-27 18:31:21,99.605
2021-05-27 18:32:30,100.704
2021-05-27 18:32:33,95.794
2021-05-27 19:32:28,92.014
2021-05-27 19:32:32,93.908
2021-05-27 19:32:35,96.79
2021-05-27 19:32:50,98.364
2021-05-27 19:32:53,96.261
2021-05-27 19:33:02,98.182
2021-05-27 19:33:05,97.305
2021-05-27 19:33:23,97.318
2021-05-27 19:33:26,97.695
2021-05-27 19:33:38,96.877
2021-05-27 19:33:41,97.188
2021-05-27 19:34:32,98.761
2021-05-27 19:34:38,98.97
2021-05-27 19:34:44,98.906
2021-05-27 19:34:50,98.821
2021-05-27 19:34:59,100.398
2021-05-27 19:35:02,94.768
2021-05-27 19:35:38,97.94
2021-05-27 19:35:41,96.581
2021-05-27 19:35:56,98.148
2021-05-27 19:35:59,97.434
2021-05-27 19:36:02,99.09
2021-05-27 19:36:05,98.238
2021-05-27 19:36:08,98.237
2021-05-27 19:36:17,98.733
2021-05-27 19:38:32,97.005
2021-05-27 19:38:38,96.061
2021-05-27 19:39:17,96.684
2021-05-27 19:39:20,97.637
2021-05-27 19:39:26,98.397
2021-05-27 19:39:32,97.2
2021-05-27 19:39:47,97.366
2021-05-27 19:39:53,96.619
2021-05-27 19:40:05,98.581
2021-05-27 19:40:08,96.33
2021-05-27 19:40:14,97.057
2021-05-27 19:40:20,97.013
2021-05-27 19:41:11,97.607
2021-05-27 19:41:17,99.413
2021-05-27 19:41:32,103.143
2021-05-27 19:41:35,99.966
2021-05-27 19:41:47,101.346
2021-05-27 19:41:50,97.381
2021-05-27 19:42:05,96.248
2021-05-27 19:42:08,91.924
2021-05-27 20:42:14,91.837
2021-05-27 20:42:24,97.364
2021-05-27 20:58:53,98.805
2021-05-27 20:58:56,98.606
2021-05-27 20:59:17,100.141
2021-05-27 20:59:20,96.954
2021-05-27 21:00:23,95.968
2021-05-27 21:00:26,98.309
2021-05-27 21:00:44,99.494
2021-05-27 21:00:50,96.294
2021-05-27 21:02:05,101.52
2021-05-27 21:02:08,100.189
2021-05-27 21:03:14,100.628
2021-05-27 21:03:17,101.682
2021-05-27 21:04:09,95.157
2021-05-27 21:04:12,92.952
2021-05-27 21:04:30,96.165
2021-05-27 21:04:33,96.12
2021-05-27 21:05:51,96.758
2021-05-27 21:05:54,97.386
2021-05-27 21:37:26,96.762
2021-05-28 11:57:30,59.943
2021-05-28 12:01:40,55.44
2021-05-28 12:06:54,62.694
2021-05-28 12:07:14,42.79
2021-05-28 12:07:48,67.476
2021-05-28 12:10:46,60.909
2021-05-28 12:42:09,100.097
2021-05-28 13:00:51,98.059
2021-05-28 13:02:09,100.73
2021-05-28 13:02:18,101.356
2021-05-28 13:02:28,95.328
2021-05-28 15:02:30,100.106
2021-05-28 15:09:03,97.302
